logFC	logCPM	F	PValue	FDR
POLE4	0.0579761273823632	4.61413429672068	0.019678260155363	0.888439558007376	0.986775278254925
INTS12	0.0648830064041434	4.27090801217059	0.0196637167949698	0.888480520798173	0.986775278254925
HPS3	0.0525806141807536	4.57262541197001	0.0196206828271712	0.888601820714496	0.986775278254925
AC021097.2	-0.0683211697069185	4.13027980033197	0.0196194915212598	0.888605180578812	0.986775278254925
POR	-0.0584304518081761	4.47993512688192	0.0196104528863217	0.888630675813839	0.986775278254925
ATP5S	0.0500170222459895	4.69429127394897	0.0196025777012924	0.888652894195275	0.986775278254925
C9orf66	-0.0780084860979056	3.90642692051055	0.0195813201332544	0.888712891230902	0.986775278254925
GAPT	-0.0313223506266523	5.67313314918381	0.0195263339036736	0.888868237727117	0.986775278254925
ZBTB8OS	0.039453889294585	5.18453525937135	0.0195004444920404	0.8889414574245	0.986775278254925
SYNCRIP	0.0415829445854746	5.02228514390189	0.0194988118902523	0.888946076362884	0.986775278254925
CDC26	-0.0659758500237933	4.38778773984	0.0194863391839541	0.888981370509568	0.986775278254925
HYPK	0.0328643645895175	5.61581853154063	0.0192498386962998	0.889652790604348	0.987224486369612
DHX30	0.0505007429830322	4.67310277614768	0.0191801129625745	0.8898515420201	0.987224486369612
HNRNPA2B1	-0.0190861138319316	7.18032663537546	0.0191710994118292	0.889877261772734	0.987224486369612
SYNE3	0.0762556139878657	4.03647445174022	0.0190849658154245	0.890123351489076	0.987224486369612
C8orf76	-0.0632748997904491	4.27473559822177	0.0190818412068155	0.890132289341045	0.987224486369612
XPO5	-0.0618566241424005	4.44970726730061	0.0190481147430157	0.890228810415344	0.987224486369612
BCL10	-0.0362854242184627	5.37789198570109	0.0190284473527153	0.890285136314255	0.987224486369612
NIPAL2	0.0767665409711819	3.96006416607918	0.0190142020840509	0.890325952197738	0.987224486369612
PAG1	-0.0233551390439328	6.41569172716239	0.0189687593370429	0.890456260069451	0.987224486369612
NAPG	0.0425103174736802	4.96354705061197	0.0189634446292289	0.890471510470839	0.987224486369612
CKB	-0.0407478478060679	5.09292826422717	0.0189465744079079	0.890519933518203	0.987224486369612
CCDC126	-0.0508124173689706	4.65095857854383	0.0188612695178427	0.890765123472447	0.987224486369612
AC133644.3	0.0234336671068249	6.61559328969933	0.0188331568598555	0.890846050782551	0.987224486369612
U47924.2	-0.0539330807828541	3.93662502352312	0.0186916574479524	0.891254319675514	0.987224486369612
TAPBPL	0.0294981234080212	5.92185452159181	0.0186755472165918	0.891300902277686	0.987224486369612
ISPD	-0.0687809988226176	4.08877652262144	0.0186599797287353	0.891345934989961	0.987224486369612
TAZ	-0.079380900675834	4.02916404615815	0.0186352046604589	0.891417642325811	0.987224486369612
CCDC15	0.0645537603362658	4.2269788532846	0.0185780200724206	0.891583339253119	0.987224486369612
SLC25A53	-0.0563473396920602	4.34517339806	0.0185135859663046	0.891770353778987	0.987224486369612
EPHA1	-0.0584761455982006	4.43025937252355	0.0183721099348258	0.892182142293474	0.987224486369612
EI24	0.0750741925113331	4.09562291435532	0.0183266927083715	0.892314678513447	0.987224486369612
YY1	0.0220239226892289	6.6019933755102	0.0183067338944443	0.892372975070481	0.987224486369612
AC068580.4	-0.0246109054509796	6.29602147323412	0.0182791486637456	0.892453600488263	0.987224486369612
PIGG	0.0665354431308795	4.06806116089211	0.0182491313161536	0.892541404849635	0.987224486369612
SMAD3	0.0531975774323861	4.58633316923235	0.0182249119826796	0.892612302932853	0.987224486369612
FLOT2	0.0250795255845883	6.27756116720272	0.0181716367629417	0.892768426302617	0.987224486369612
RAPH1	-0.067188877391747	4.12314171421909	0.0181665300728871	0.89278340372175	0.987224486369612
C2orf68	0.0330050410055716	5.56636220961404	0.0181355531836445	0.892874301857538	0.987224486369612
BRCA1	-0.0594357916355742	4.44303607009109	0.0181260859979165	0.892902097997115	0.987224486369612
TTTY14	0.0573206996968133	4.35232400159171	0.0180908665111288	0.893005569146675	0.987224486369612
FKBP3	-0.0330037229204517	5.51915907372482	0.018086549647724	0.89301825868957	0.987224486369612
DENND2D	-0.0399321486137505	5.068939004714	0.018078422352608	0.893042153289346	0.987224486369612
AC079313.1	0.0623363718020493	4.31036959155145	0.0180325051615478	0.893177254655944	0.987224486369612
SPIN1	0.0576139308663362	4.434987777654	0.0179962542462792	0.893284038846852	0.987224486369612
LGALS8	-0.0409199053097814	5.00687103330657	0.0179794787696485	0.893333491363233	0.987224486369612
XKR4	0.0794987776077446	3.9669250214285	0.0179605854299966	0.893389215267405	0.987224486369612
SFMBT2	0.0428416268732099	4.94378630194289	0.0179415930593842	0.89344526133136	0.987224486369612
RAD1	-0.0705215924981492	4.04877863110333	0.0179261264627723	0.893490925226581	0.987224486369612
CACNA1C	0.0663365142827827	4.20618806319325	0.0178378782006079	0.893751855671077	0.987224486369612
ZHX2	0.0312532876143938	5.62472011265954	0.0177890444936325	0.893896528459865	0.987224486369612
MCMBP	0.0369053837289712	5.15984079741386	0.0177838452598228	0.893911943400462	0.987224486369612
TAF11	0.0685864944583502	4.27884251827669	0.017774666569703	0.89393916242541	0.987224486369612
AL139300.1	0.0298024233735301	5.68250606556371	0.0177701478463521	0.893952565139599	0.987224486369612
COPS4	-0.0554528928035469	4.52155426072214	0.0177388340713368	0.894045490740342	0.987224486369612
PPP2R2B	-0.0331258937160031	5.41934229012387	0.0177318342885117	0.894066274449678	0.987224486369612
GLT1D1	-0.0224718693544271	6.41941035095973	0.0177030459326716	0.89415179657353	0.987224486369612
CARHSP1	0.0440367420515293	4.9640966755259	0.017617814600204	0.894405410678336	0.987224486369612
TTC9	-0.0596546088600191	4.31289625699281	0.0176100533410922	0.894428536040637	0.987224486369612
SLC25A43	0.0476454530241309	3.91519212359312	0.0175955971249362	0.894471623452531	0.987224486369612
CIAO1	-0.0467430092953959	4.72683743493819	0.0175839198104761	0.894506441373513	0.987224486369612
RBBP6	0.0332115317058433	5.41698091976288	0.0175555895449711	0.894590961855909	0.987224486369612
BCL7B	-0.0578641540459877	4.4831347507554	0.01753698484732	0.894646504844842	0.987224486369612
AC104123.1	-0.0576720195240704	4.35988308966999	0.0175356595074252	0.894650462695552	0.987224486369612
AL137009.1	-0.0825266061604865	4.05755490353703	0.0174518062704103	0.894901183022829	0.987244013206844
PITPNA	0.0334179974082546	5.36525576166163	0.0174040761330422	0.895044169403866	0.987244013206844
RANBP6	-0.0615522329726893	4.26771659197591	0.0173516054800911	0.895201587442137	0.987244013206844
LILRA6	0.0529638529328415	4.57577911130798	0.0173499957137848	0.895206420753294	0.987244013206844
HELLS	-0.0866920512476651	3.98733242410161	0.0173050986892074	0.895341315748727	0.987244013206844
GPM6B	-0.0300989453528463	5.7144104219615	0.0172934935143162	0.895376212929644	0.987244013206844
RMDN1	-0.0420925362228122	4.91886881180287	0.017210410036595	0.895626396631143	0.987244013206844
AC026403.1	-0.0624297283502719	4.34818361737336	0.0171599742281628	0.895778570314041	0.987244013206844
TRPT1	-0.0679794685894833	4.07642446384993	0.0171564670857486	0.895789160431509	0.987244013206844
DDX42	-0.0381904495678839	5.09825931310617	0.017150996406151	0.895805681816395	0.987244013206844
PLEKHA5	-0.050718656718737	4.56982944591991	0.0171374158553237	0.895846706500615	0.987244013206844
MTHFR	-0.0645735421550409	4.1529057641313	0.0170880198230398	0.895996063667091	0.987244013206844
MOB3A	0.0236799113684446	6.30025003271221	0.017076497445345	0.896030935073333	0.987244013206844
LINC00243	-0.0520113288470561	4.53074000165696	0.01706595873279	0.896062839986858	0.987244013206844
IKBKE	-0.078844821081323	4.09634316393239	0.0170345081275397	0.89615811320577	0.987244013206844
COPS7B	-0.0654700764910767	4.09152529685591	0.0169654451074032	0.89636763996355	0.987365396608414
DDX20	-0.0626920740020295	4.1591535997342	0.0169016743219002	0.89656149635029	0.987469493819319
NUBP1	-0.0671025433640575	4.02150976488838	0.0168556381104292	0.896701672766106	0.987514451592501
C6orf89	0.0422446805813478	4.83024882386352	0.0167635669852452	0.896982606791066	0.987714394958609
DKC1	0.0471708961844657	4.63955657372838	0.0166534412642119	0.897319662533691	0.987899909865028
PARD3	0.0691430109579687	4.08891877015358	0.0166245295361849	0.897408338702546	0.987899909865028
CRLF3	0.0287542012516889	5.72030717562285	0.0165907630169866	0.897512004469131	0.987899909865028
SCP2	0.0276756375007951	5.7591014562197	0.0165788299704071	0.897548665467472	0.987899909865028
SMG1P2	-0.0693156733147768	4.07078851301304	0.0164464849629728	0.897956161740283	0.98823898699332
S100PBP	0.0552151849527427	4.4005778918831	0.0163433469500159	0.898274885144845	0.98831478165639
COX16	-0.0309466176576459	5.58214716744025	0.0162916073021614	0.898435159178121	0.98831478165639
AKAP12	0.0634511726414504	4.09817580225394	0.0162656104730693	0.898515787250246	0.98831478165639
AC008537.1	-0.0288847947794182	5.68940317378387	0.0162197755971546	0.898658101850056	0.98831478165639
AL139807.1	0.057352128462157	4.36811324993296	0.0162053663192172	0.898702884019658	0.98831478165639
AGAP1	-0.0421512476670983	4.8065615788284	0.016170535214663	0.898811218215834	0.98831478165639
PHIP	0.0201902297334557	6.61198931786355	0.0161699612623728	0.898813004355792	0.98831478165639
SEMA4D	0.0221385235862499	6.39811994454791	0.0161675410504846	0.89882053641132	0.98831478165639
AC104596.1	-0.051859192516885	4.17046951945179	0.0159599228333458	0.899468820990351	0.988918209272467
AP002954.1	-0.0459220719253031	4.77363025161775	0.0158611865773115	0.899778626367532	0.989149404652904
SPPL2A	0.0348479385579592	5.18558397337179	0.0156842465508375	0.900336272794978	0.989406756866008
FADD	0.0512087155633034	4.54758753423692	0.0156342337119604	0.900494472367653	0.989406756866008
C15orf41	-0.0929048112241264	4.07097270528676	0.0156319282556876	0.900501771130999	0.989406756866008
RPL32P29	-0.0787204222100465	4.02404851517669	0.0156135526998534	0.900559965212967	0.989406756866008
WBP2	0.0210333302654403	6.51276304638596	0.0155792442379126	0.900668710839846	0.989406756866008
IDH3B	-0.0426048431118823	4.78054732077457	0.0155266507212354	0.900835649951237	0.989406756866008
ADK	-0.0221513244085806	6.27208520035547	0.0155133229598802	0.900877999694633	0.989406756866008
SPINT2	0.0634560011581661	4.12526105585962	0.0154867513549118	0.900962487694655	0.989406756866008
SLC9A9	0.0276780964512312	5.65751334653006	0.0154400285887427	0.901111227718704	0.989406756866008
PRPSAP2	-0.0449226467967408	4.65844095164378	0.0154043872515884	0.901224844179745	0.989406756866008
RREB1	-0.0332661874210207	5.12901299074827	0.0153858054989587	0.901284131503648	0.989406756866008
MEI1	0.0794500607660445	4.0655523656296	0.0153749984771222	0.901318629330882	0.989406756866008
NME6	0.0569220967714605	4.30036692473157	0.0153637375891535	0.901354589074478	0.989406756866008
ZMYM5	0.0398945449039035	4.81706379292419	0.0152780057121762	0.90162879920884	0.989406756866008
MAST3	0.0344661801976547	5.26645902321381	0.0152174343401666	0.901823005607567	0.989406756866008
DUSP18	-0.0533478418262874	4.46393481415926	0.0151729792063837	0.901965789263263	0.989406756866008
UGP2	-0.0244215101857758	5.94910701001169	0.0151453181628234	0.902054739845494	0.989406756866008
AC019163.1	-0.0626194547981245	4.09894825292346	0.0151346756298705	0.902088985373865	0.989406756866008
NOM1	0.0585123892599562	4.08560728602212	0.0150831811335614	0.902254857206469	0.989406756866008
WHAMM	0.0421724188548898	4.77844263250688	0.0150804851788558	0.902263549210319	0.989406756866008
BTN3A3	-0.0620720613165484	4.23343010093103	0.0149777883661264	0.902595242292547	0.989406756866008
NDUFAF1	-0.0545644196744966	4.22989383360095	0.0149630355406585	0.902642986085856	0.989406756866008
NEMP1	-0.0887795623963051	3.94747735724343	0.0149323518465137	0.902742362682715	0.989406756866008
CLPP	0.0465090513748811	4.74490711369582	0.0148973350807466	0.902855899679568	0.989406756866008
PTPN18	-0.0330123280623974	5.23405560880514	0.0148717900293408	0.902938811414858	0.989406756866008
NAA16	0.0391373716523715	5.02719625820351	0.0148669902893623	0.902954398024155	0.989406756866008
ZFC3H1	0.0259465450330723	5.830933265431	0.0148483108686113	0.903015081635916	0.989406756866008
AK3	0.0479720721520904	4.55530462010702	0.0148327860549925	0.903065546396022	0.989406756866008
IL5RA	-0.0694251340632885	3.96007804219328	0.0147588681449206	0.903306191420965	0.989406756866008
USP3-AS1	-0.0451178358772694	4.70850738955925	0.0147344490282528	0.903385823919346	0.989406756866008
LGALSL	0.0678092694556045	4.06633863456981	0.0146916752660875	0.903525473775827	0.989406756866008
CPNE1	-0.0263552023583243	5.79164845983201	0.0146275205252381	0.903735316569973	0.989406756866008
FAM104A	0.0244975328984144	6.03020691212127	0.0145733760035685	0.903912780678257	0.989406756866008
CCNC	-0.047736676798959	4.57498968371547	0.0145626807296773	0.903947875051046	0.989406756866008
LPP	-0.0168522614989933	7.06484055284164	0.0145332395001127	0.904044548065924	0.989406756866008
OARD1	0.0441144756182483	4.69235537327875	0.0145084437889589	0.904126044182915	0.989406756866008
KIAA2026	0.0245160956351176	5.92225789676843	0.0144605051395332	0.904283804827897	0.989406756866008
NRXN1	-0.0246966647715651	5.92642669372403	0.014454236110821	0.904304455091009	0.989406756866008
RBM28	-0.0647057272317834	4.07362602484839	0.0144194543203244	0.904419109380317	0.989406756866008
DDT	0.0346837185935488	5.09823750309832	0.0143877698581089	0.904523675828628	0.989406756866008
AASDH	0.061460844698076	4.13857506581753	0.0143167203577175	0.904758581907772	0.989406756866008
SGF29	0.0542424952622783	4.41819608313948	0.0142361340982256	0.905025735454035	0.989406756866008
CBWD5	0.0579153381902812	4.33927014933343	0.0142281892399764	0.905052115139452	0.989406756866008
NHEJ1	-0.0729338631032395	3.91305841562208	0.0141508654088408	0.905309248220303	0.989406756866008
TEP1	-0.0572786107312091	4.26983868494863	0.0141328665944141	0.905369203724461	0.989406756866008
PAXBP1	0.0383966599504549	4.94635861462524	0.0141141489900305	0.90543159465802	0.989406756866008
SCAF4	0.060308932158902	4.303671461136	0.0141117303241443	0.905439659798108	0.989406756866008
AC003002.1	-0.0495274911978747	4.59526092672481	0.0140883156755469	0.905517773164464	0.989406756866008
ARRDC3	-0.0184100644654477	6.77904270156208	0.0140843013581899	0.905531171895439	0.989406756866008
DLD	-0.0387125521476308	4.86048632255232	0.0140822236889571	0.905538107366976	0.989406756866008
ELK4	-0.0363511623466003	5.01305804093794	0.0140344126420908	0.905697849090732	0.989406756866008
AC022217.3	0.0180562580241261	6.96006227227991	0.0139521608435693	0.905973463494511	0.989406756866008
TDP1	-0.0601565182238246	4.12129610078065	0.0138630333009182	0.906272724523881	0.989406756866008
RPF2	0.0411688135226064	4.79908002982891	0.0138379126806141	0.906357291319402	0.989406756866008
TFG	0.0367299880662784	4.93899957650539	0.0138353200386999	0.906366023694243	0.989406756866008
SHLD1	-0.0513024484880437	4.37634131439713	0.0138198386676643	0.906418184356932	0.989406756866008
STPG2	-0.061454425252493	4.05890366347595	0.0138021465500964	0.906477829864428	0.989406756866008
RPP38	-0.0391901474431565	4.86490790517625	0.0137990241387398	0.906488360485128	0.989406756866008
LINS1	-0.0345259982151142	5.04397331922859	0.013740794365004	0.906684967529782	0.989406756866008
MLST8	-0.0598910023534449	4.21499532610849	0.0137282186630114	0.906727483556686	0.989406756866008
SH2B2	-0.0532726631454627	4.26624249259586	0.0137064670818688	0.90680106809178	0.989406756866008
RABGAP1	0.0283569502645897	5.34859930275478	0.0135532540673798	0.907321065715997	0.989406756866008
AL669831.3	0.0183632045620813	6.81469006956774	0.0135403098792131	0.907365133831378	0.989406756866008
AC004997.1	-0.0501444245035672	4.22355953566653	0.0135153241260891	0.907450257526578	0.989406756866008
TMEM176A	-0.0603679921638968	4.07262353172277	0.013455741736621	0.907653570524808	0.989406756866008
EEF1E1-BLOC1S5	-0.0509929132239883	4.36101689999346	0.0133887461889441	0.907882725072463	0.989406756866008
UBE2D4	-0.0655335955266497	4.07491770429073	0.0133828094194563	0.907903059458473	0.989406756866008
AL158152.2	0.0604359955421394	4.00443524871848	0.0133431354952434	0.908039066494362	0.989406756866008
GCFC2	0.0474536590624744	4.47852103387939	0.0132882436955743	0.90822758056475	0.989406756866008
REST	-0.028704465170625	5.47958675080246	0.0132837407656521	0.908243062403551	0.989406756866008
FUT8	-0.0319002000055863	5.38905884922103	0.0132837210287186	0.908243130268337	0.989406756866008
HERPUD2	-0.0252845752097307	5.7576288885253	0.013174743544368	0.908618627777331	0.989406756866008
ESYT2	0.0287316111492461	5.38189913101326	0.0131684482929504	0.908640366953035	0.989406756866008
MITD1	0.0321651032509224	5.19078264729495	0.0131308010573936	0.908770482887649	0.989406756866008
